ExpID	File_Name	Env	Setup	LD_cycle	Num	ID	Nest	Source	Phenotype	Location	Gen	Sex	Photo	Subj_activity	Act_index	Breeding_nest	Start_Date	End_Date	Soil	Bury	Eggs	Instar	Distance	Carcass	Phenotype	expression	phen_idx
Loc0107-1	Monitor20210107_0111(1)_edit	long	soil	LD_4	29	T2170	n7950	WL	0	7582_7583	F1	F	H			n8223	1/13/21	1/27/21	10.31	1	1	0					0
Loc0107-1	Monitor20210107_0111(1)_edit	long	soil	LD_4	30	T2451	n7952	WL	0	7585_7588	F1	F	S			n8232	1/13/21	1/27/21	9.99	1	0	1					0
Loc0107-1	Monitor20210107_0111(1)_edit	long	soil	LD_4	31	T2113	n7947	WL	0	7565_7568	F1	M	H			n8224	1/13/21	1/27/21	9.78	1	0	1					0
Loc0107-1	Monitor20210107_0111(1)_edit	long	soil	LD_4	32	T2171	n7950	WL	0	7582_7583	F1	F	H			n8224	1/13/21	1/27/21	9.78	1	0	1					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	1	T2476	n7946	WL	0	7588_7565	F1	M	S			n8231	1/13/21	1/27/21	9.73	1	0	1					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	2	T2459	n7952	WL	0	7585_7588	F1	F	L			n8236	1/13/21	1/27/21	10.55	1	0	1			y		0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	3	T1657	n7917	OK	0	7528_7529	F1	M	S			n8248	1/15/21	1/29/21		1	0	1					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	4	T2164	n7950	WL	0	7582_7583	F2	M	H			n8221	1/13/21	1/27/21		0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	5	T2549	n7975	WL	0	S9258_S9240	F1	F	L			n8294	1/26/21	2/9/21	9.65	1	0	1	on carcass	1			0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	6	T2478	n7946	WL	0	7588_7565	F1	M	S			n8234	1/13/21	1/27/21	10.18	0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	7	T2576	n7976	WL	0	S9507_S9277	F2	F	L			n8298	1/28/21	2/9/21	9.62	1	1	1	on carcass	1			0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	8	T2209	n7949	WL	0	7578_7582	F1	F	L			n8235	1/13/21	1/27/21	9.64	0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	9	T2408	n7944	OK	0	7600_7530	F2	F	H			n8245	1/15/21	1/29/21		0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	10	T2210	n7949	WL	0	7578_7582	F1	M	L			n8236	1/13/21	1/27/21	10.55	1	0	1			y		0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	11	T2557	n7975	WL	0	S9258_S9240	F1	F	L														0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	12	T2466	n7946	WL	0	7588_7565	F1	F	L			n8237	1/13/21	1/27/21	9.47	0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	13	T1707	n7917	OK	0	7528_7529	F2	F	H			n8242	1/15/21	1/29/21		0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	14	T1911	n7940	OK	0	7600_7528	F2	F	L			n8252	1/15/21	1/29/21		0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	15	T2420	n7948	WL	0	7568_7578	F1	F	S			n8233	1/13/21	1/27/21	9.82	1	0	1					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	16	T2410	n7944	OK	0	7600_7530	F2	M	L			n8252	1/15/21	1/29/21		0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	17	T1687	n7917	OK	0	7528_7529	F2	F	L			n8253	1/15/21	1/29/21		0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	18	T2443	n7952	WL	0	7585_7588	F1	M	S			n8233	1/13/21	1/27/21	9.82	1	0	1					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	19	T1757	n7920	OK	0	7530_7528	F2	F	S			n8247	1/15/21	1/29/21		1	0	1					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	20	T2199	n7949	WL	0	7578_7582	F1	F	H			n8225	1/13/21	1/27/21	10.12	1	0	1					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	21	T2468	n7946	WL	0	7588_7565	F1	F	L			n8235	1/13/21	1/27/21	9.64	0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	22	T2185	n7950	WL	0	7582_7583	F1	M	S			n8231	1/13/21	1/27/21	9.73	1	0	1					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	23	T2473	n7946	WL	0	7588_7565	F1	F	H			n8221	1/13/21	1/27/21		0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	24	T2555	n7975	WL	0	S9258_S9240	F1	M	L			n8291	1/26/21	2/2/21	9.579	1	0	0	9.322	0	s		0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	25	T2580	n7976	WL	0	S9507_S9277	F1	F	L			n8288	1/26/21	2/2/21	10.038	0	0	0	3.197	0	s		0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	26	T2002	n7941	OK	0	7528_7600	F1	F	H			n8245	1/15/21	1/29/21		0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	27	T2470	n7946	WL	0	7588_7565	F2	M	H			n8225	1/13/21	1/27/21	10.12	1	0	1					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	28	T2216	n7949	WL	0	7578_7582	F1	M	S			n8234	1/13/21	1/27/21	10.18	0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	29	T2412	n7944	OK	0	7600_7530	F1	F	L			n8253	1/15/21	1/29/21		0	0	0					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	30	T2553	n7975	WL	0	S9258_S9240	F1	M	L			n8295	1/26/21	2/2/21	9.841	1	0	0	on carcass	1	y		0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	31	T2168	n7950	WL	0	7582_7583	F1	F	H			n8228	1/13/21	1/27/21	10.39	1	0	1					0
Loc0107-2	Monitor20210107_0111(2)_edit	long	soil	LD_4	32	T2109	n7947	WL	0	7565_7568	F1	M	H			n8228	1/13/21	1/27/21	10.39	1	0	1					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	1	T2551	n7975	WL	0	S9258_S9240	F1	F	L														0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	2	T1711	n7917	OK	0	7528_7529	F2	F	H			n8269	1/25/21	2/8/21		0	0	0					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	3	T2558	n7975	WL	0	S9258_S9240	F1	F	L														0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	4	T2160	n7950	WL	0	7582_7583	F1	F	H														0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	5	T2501	n7973	WL	0	S9514_S9475	F1	F	S			n8304	1/28/21	2/4/21	9.612	1	1	1					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	6	T2146	n7950	WL	0	7582_7583	F1	M	L			n8279	1/25/21	2/8/21		1	0	1			y		0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	7	T2495	n7972	WL	0	S9227_S9516	F1	F	L			n8290	1/26/21	2/2/21	9.888	0	0	0	NA	0	s		0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	8	T2524	n7973	WL	0	S9514_S9475	F1	M	L			n8294	1/26/21	2/9/21	9.649	1	0	1	NA	0			0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	9	T1839	n7942	OK	0	7600_7529	F2	M	H			n8269	1/25/21	2/8/21		0	0	0					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	10	T2525	n7973	WL	0	S9514_S9475	F1	F	L			n8300	1/28/21	2/9/21	9.887	1	0	1	on carcass	1			0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	11	T2161	n7950	WL	0	7582_7583	F1	M	H														0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	12	T2509	n7973	WL	0	S9514_S9475	F1	M	S			n8304	1/28/21	2/4/21	9.612	1	1	1					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	13	T2491	n7972	WL	0	S9227_S9516	F1	F	L			n8291	1/26/21	2/2/21	9.579	1	0	0	0.694	0	s		0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	14	T1778	n7920	OK	0	7530_7528	F2	F	S			n8274	1/25/21	2/8/21		1	0	1					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	15	T2547	n7975	WL	0	S9258_S9240	F1	M	L			n8300	1/28/21	2/9/21	9.887	1	0	1	2.458	0			0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	16	T2461	n7952	WL	0	7585_7588	F1	F	L			n8281	1/25/21	2/8/21		0	0	0					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	17	T2205	n7949	WL	0	7578_7582	F1	M	L			n8281	1/25/21	2/8/21		0	0	0					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	18	T1874	n7942	OK	0	7600_7529	F2	M	L			n8277	1/25/21	2/8/21		0	0	0					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	19	T2548	n7975	WL	0	S9258_S9240	F1	M	L			n8296	1/26/21	2/2/21	9.96	1	0	0	on carcass	1	y		0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	20	T2514	n7973	WL	0	S9514_S9475	F1	F	L			n8296	1/26/21	2/2/21	9.96	1	0	0	0.78	0	s		0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	21	T2182	n7950	WL	0	7582_7583	F1	M	S			n8275	1/25/21	2/8/21		1	0	1					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	22	T2515	n7973	WL	0	S9514_S9475	F1	F	L			n8299	1/28/21	2/4/21	9.9	0	0	0	1.502	0	s		0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	23	T2507	n7973	WL	0	S9514_S9475	F1	F	S			n8302	1/28/21	2/4/21	10.227	1	1	1					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	24	T2115	n7947	WL	0	7565_7568	F1	M	H														0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	25	T2024	n7945	OK	0	7530_7600	F2	F	H			n8267	1/25/21	2/8/21		0	0	0					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	26	T2496	n7972	WL	0	S9227_S9516	F1	M	L			n8289	1/26/21	2/2/21	9.754	0	0	0	4.028	0	s		0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	27	T2511	n7973	WL	0	S9514_S9475	F1	M	S			n8302	1/28/21	2/4/21	10.227	1	1	1					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	28	T1859	n7942	OK	0	7600_7529	F2	M	S			n8274	1/25/21	2/8/21		1	0	1					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	29	T2088	n7947	WL	0	7565_7568	F1	F	S			n8275	1/25/21	2/8/21		1	0	1					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	30	T1570	n7916	OK	0	7528_7530	F2	F	L			n8277	1/25/21	2/8/21		0	0	0					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	31	T1845	n7942	OK	0	7600_7529	F2	M	H			n8267	1/25/21	2/8/21		0	0	0					0
Loc0116-1	Monitor20210116_0120(1)_edit	long	soil	LD_4	32	T2494	n7972	WL	0	S9227_S9516	F1	M	L			n8288	1/26/21	2/2/21	10.038	0	0	0	1.148	0	s		0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	1	T2545	n7975	WL	0	S9258_S9240	F1	F	L														0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	2	T2203	n7949	WL	0	7578_7582	F1	M	L			n8278	1/25/21	2/8/21		0	0	0					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	3	T1715	n7917	OK	0	7528_7529	F2	F	H			n8268	1/25/21	2/8/21		0	0	0					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	4	T2552	n7975	WL	0	S9258_S9240	F1	M	L			n8298	1/28/21	2/9/21	9.616	1	0	1	0.783	0			0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	5	T2543	n7975	WL	0	S9258_S9240	F1	F	S			n8303	1/28/21	2/4/21	9.562	1	1	1					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	6	T2467	n7946	WL	0	7588_7565	F2	F	L			n8280	1/25/21	2/8/21		0	0	0					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	7	T2571	n7976	WL	0	S9507_S9277	F2	M	L			n8297	1/26/21	2/9/21	9.76	1	0	1	NA	0			0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	8	T2521	n7973	WL	0	S9514_S9475	F1	M	L			n8292	1/26/21	2/2/21	9.619	0	0	0	1.38	0	s		0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	9	T2402	n7944	OK	0	7600_7530	F2	M	S			n8273	1/25/21	2/8/21		1	0	1					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	10	T2581	n7976	WL	0	S9507_S9277	F2	F	L			n8292	1/26/21	2/2/21	9.619	0	0	0	6.499	0	s		0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	11	T2027	n7945	OK	0	7530_7600	F2	F	H			n8266	1/25/21	2/8/21		0	0	0					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	12	T2517	n7973	WL	0	S9514_S9475	F1	M	L			n8290	1/26/21	2/2/21	9.888	0	0	0	NA	0	s		0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	13	T2202	n7949	WL	0	7578_7582	F1	M	L			n8280	1/25/21	2/8/21		0	0	0					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	14	T2534	n7975	WL	0	S9258_S9240	F1	M	S			n8301	1/28/21	2/4/21	9.791	1	1	1					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	15	T2559	n7975	WL	0	S9258_S9240	F1	F	L			n8297	1/26/21	2/9/21	9.76	1	0	1	on carcass	1			0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	16	T1647	n7917	OK	0	7528_7529	F2	F	S			n8273	1/25/21	2/8/21		1	0	1					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	17	T2516	n7973	WL	0	S9514_S9475	F1	F	L			n8293	1/26/21	2/2/21	10.046	0	0	0	2.959	0	s		0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	18	T1876	n7942	OK	0	7600_7529	F2	F	L			n8276	1/25/21	2/8/21		0	0	0					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	19	T2550	n7975	WL	0	S9258_S9240	F1	M	L			n8299	1/28/21	2/4/21	9.9	0	0	0	7.47	0	s		0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	20	T2522	n7973	WL	0	S9514_S9475	F1	F	L			n8295	1/26/21	2/2/21	9.841	1	0	0	6.613				0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	21	T1853	n7942	OK	0	7600_7529	F2	F	S			n8272	1/25/21	2/8/21		1	1	0					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	22	T2530	n7975	WL	0	S9258_S9240	F1	F	S			n8301	1/28/21	2/4/21	9.791	1	1	1					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	23	T2465	n7946	WL	0	7588_7565	F2	F	L			n8279	1/25/21	2/8/21		1	0	1			y		0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	24	T2572	n7976	WL	0	S9507_S9277	F2	M	L														0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	25	T1755	n7920	OK	0	7530_7528	F2	M	S														0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	26	T2539	n7975	WL	0	S9258_S9240	F1	M	S			n8303	1/28/21	2/4/21	9.562	1	1	1					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	27	T1844	n7942	OK	0	7600_7529	F2	M	H			n8266	1/25/21	2/8/21		0	0	0					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	28	T2460	n7952	WL	0	7585_7588	F1	F	L			n8278	1/25/21	2/8/21		0	0	0					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	29	T1843	n7942	OK	0	7600_7529	F2	M	H			n8268	1/25/21	2/8/21		0	0	0					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	30	T2577	n7976	WL	0	S9507_S9277	F2	F	L			n8289	1/26/21	2/2/21	9.754	0	0	0	0.746	0	s		0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	31	T2112	n7947	WL	0	7565_7568	F1	F	H			n8270	1/25/21	2/8/21		0.5	0	0					0
Loc0116-2	Monitor20210116_0120(2)_edit	long	soil	LD_4	32	T1625	n7919	OK	0	7530_7528	F2	M	L			n8276	1/25/21	2/8/21		0	0	0					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	1	T2735	n8016	OK	0	7530_7600	F2	M	H			n8347	3/3/2021	3/17/2021		0	0	0					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	2	T2457	n7952	WL	0	7585_7588	F1	F	L														0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	3	T3626	n8043	AM	0	7777_7660	F2	M	L			n8343	3/3/2021	3/17/2021		0.5	0	0					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	4	T2639	n7997	AM	0	7660_7777	F2	M	H			n8341	3/3/2021	3/17/2021		1	0	0					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	5	T2795	n8016	OK	0	7530_7600	F2	M	S			n8346	3/3/2021	3/17/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	6	T2180	n7950	WL	0	7582_7583	F1	M	S			n8381	3/5/2021	3/19/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	7	T2662	n7995	AM	0	7777_7660	F2	M	S			n8334	3/3/2021	3/17/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	8	T1891	n7942	OK	0	7600_7529	F2	F	S			n8346	3/3/2021	3/17/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	9	T2633	n7997	AM	0	7660_7777	F2	F	H			n8336	3/3/2021	3/17/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	10	T2817	n8018	OK	0	7600_7528	F2	F	H			n8385	3/5/2021	3/19/2021		1	0	0					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	11	T2191	n7950	WL	0	7582_7583	F1	F	S			n8380	3/5/2021	3/19/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	12	T3668	n8044	AM	0	7777_7660	F2	F	L			n8342	3/3/2021	3/17/2021		0	0	0					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	13	T2618	n7997	AM	0	7660_7777	F2	F	S			n8335	3/3/2021	3/17/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	14	T2154	n7950	WL	0	7582_7583	F1	M	L			n8382	3/5/2021	3/19/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	15	T3623	n8043	AM	0	7777_7660	F2	M	L			n8342	3/3/2021	3/17/2021		0	0	0					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	16	T2793	n8016	OK	0	7530_7600	F2	F	S			n8384	3/5/2021	3/19/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	17	T2186	n7950	WL	0	7582_7583	F1	F	S			n8379	3/5/2021	3/19/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	18	T3613	n8043	AM	0	7777_7660	F2	M	S			n8335	3/3/2021	3/17/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	19	T2059	n7945	OK	0	7530_7600	F2	M	S			n8384	3/5/2021	3/19/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	20	T3617	n8043	AM	0	7777_7660	F2	F	H			n8338	3/3/2021	3/17/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	21	T2208	n7949	WL	0	7578_7582	F1	M	L														0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	22	T2737	n8016	OK	0	7530_7600	F2	M	H			n8385	3/5/2021	3/19/2021		1	0	0					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	23	T3618	n8043	AM	0	7777_7660	F2	M	H			n8340	3/3/2021	3/17/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	24	T2082	n7947	WL	0	7565_7568	F1	M	S			n8380	3/5/2021	3/19/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	25	T2792	n8016	OK	0	7530_7600	F2	F	S			n8383	3/5/2021	3/19/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	26	T3615	n8043	AM	0	7777_7660	F2	F	S			n8374	3/5/2021	3/19/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	27	T2102	n7947	WL	0	7565_7568	F1	M	L														0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	28	T2701	n8009	OK	0	7687_7529	F2	F	H			n8347	3/3/2021	3/17/2021		0	0	0					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	29	T1986	n7941	OK	0	7528_7600	F2	M	S			n8383	3/5/2021	3/19/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	30	T3634	n8044	AM	0	7777_7660	F2	M	H			n8338	3/3/2021	3/17/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	31	T2446	n7952	WL	0	7585_7588	F1	M	S			n8379	3/5/2021	3/19/2021		1	0	1					0
Loc0225-1	Monitor20210225_0301(1)_edit	long	soil	LD_4	32	T3643	n8044	AM	0	7777_7660	F2	M	S			n8374	3/5/2021	3/19/2021		1	0	1					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	1	T2659	n7997	AM	0	7660_7777	F2	F	L			n8376	3/5/2021	3/19/2021		0	0	0					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	2	T2717	n8009	OK	0	7687_7529	F2	F	L			n8349	3/3/2021	3/17/2021		0	0	0					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	3	T3666	n8044	AM	0	7777_7660	F2	M	L			n8376	3/5/2021	3/19/2021		0	0	0					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	4	T2660	n7997	AM	0	7660_7777	F2	F	L			n8377	3/5/2021	3/19/2021		1	0	1			y		0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	5	T2779	n8016	OK	0	7530_7600	F2	M	L			n8349	3/3/2021	3/17/2021		0	0	0					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	6	T3658	n8044	AM	0	7777_7660	F2	M	L			n8377	3/5/2021	3/19/2021		1	0	1			y		0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	7	T2640	n8044	AM	0	7777_7660	F2	F	H			n8339	3/3/2021	3/17/2021		1	0	1					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	8	T2818	n8018	OK	0	7600_7528	F2	F	H			n8348	3/3/2021	3/17/2021		0	0	0					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	9	T2620	n7997	AM	0	7660_7777	F2	F	S			n8333	3/3/2021	3/17/2021		1	0	1					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	10	T3625	n8043	AM	0	7777_7660	F2	F	L			n8378	3/5/2021	3/19/2021		1	0	1			y		0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	11	T1947	n7940	OK	0	7600_7528	F2	F	S			n8345	3/3/2021	3/17/2021		1	0	1					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	12	T3629	n8044	AM	0	7777_7660	F2	M	H			n8339	3/3/2021	3/17/2021		1	0	1					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	13	T3654	n8044	AM	0	7777_7660	F2	F	S			n8375	3/5/2021	3/19/2021		1	0	1					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	14	T3619	n8043	AM	0	7777_7660	F2	F	H			n8341	3/3/2021	3/17/2021		1	0	0					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	15	T2833	n8017	OK	0	7687_7600	F2	F	H			n8386	3/5/2021	3/19/2021		0	0	0					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	16	T3664	n8044	AM	0	7777_7660	F2	M	L			n8378	3/5/2021	3/19/2021		1	0	1			y		0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	17	T3621	n8043	AM	0	7777_7660	F2	F	H			n8337	3/3/2021	3/17/2021		1	0	0					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	18	T3655	n8044	AM	0	7777_7660	F2	M	S			n8333	3/3/2021	3/17/2021		1	0	1					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	19	T3660	n8044	AM	0	7777_7660	F2	F	L			n8344	3/3/2021	3/17/2021		0	0	0					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	20	T2816	n8018	OK	0	7600_7528	F2	M	H			n8386	3/5/2021	3/19/2021		0	0	0					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	21	T3622	n8043	AM	0	7777_7660	F2	M	H			n8336	3/3/2021	3/17/2021		1	0	1					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	22	T2083	n7947	WL	0	7565_7568	F1	F	S			n8381	3/5/2021	3/19/2021		1	0	1					0
Loc0225-2	Monitor20210225_0301(2)_edit	long	soil	LD_4	23	T3633	n8044	AM	0	7777_7660	F2	F	H			n8340	3/3/2021	3/17/2021		1	0	1					0
